task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
92	34/e4304d	6169	similarity (41)	COMPLETED	0	2015-05-10 13:15:44.529	361ms	248ms	5.0%	35.7 MB	150.2 MB	35.7 MB	150.2 MB	299.7 KB	9.3 KB	219	469	361	248	37396480	157499392	37400576	157503488	306844	9523
82	ec/3d11b3	4656	similarity (31)	COMPLETED	0	2015-05-10 13:15:39.598	5.5s	964ms	38.0%	109.7 MB	250.1 MB	110 MB	250.5 MB	613.7 KB	14.2 KB	357	476	5470	964	114982912	262205440	115318784	262647808	628410	14582
94	03/48b5ac	6422	similarity (43)	COMPLETED	0	2015-05-10 13:15:44.891	199ms	121ms	0.0%	35.5 MB	150 MB	35.5 MB	150 MB	108.6 KB	6.8 KB	192	468	199	121	37203968	157245440	37208064	157249536	111254	7010
95	ea/f6ba05	6547	similarity (44)	COMPLETED	0	2015-05-10 13:15:45.068	242ms	167ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	172.7 KB	7.7 KB	223	472	242	167	37228544	157245440	37232640	157249536	176878	7859
96	f1/b31b63	6565	similarity (45)	COMPLETED	0	2015-05-10 13:15:45.090	387ms	332ms	2.0%	71.9 MB	199.4 MB	71.9 MB	199.4 MB	319.4 KB	9.9 KB	292	475	387	332	75427840	209125376	75436032	209133568	327026	10145
84	cd/aa6e48	4903	similarity (33)	COMPLETED	0	2015-05-10 13:15:43.409	5.5s	683ms	43.0%	109.3 MB	249.9 MB	109.3 MB	249.9 MB	583 KB	13.7 KB	355	474	5504	683	114630656	262049792	114638848	262062080	596993	14025
87	aa/f39d3f	5198	similarity (36)	COMPLETED	0	2015-05-10 13:15:43.743	5.5s	1.4s	40.0%	110.7 MB	251.1 MB	110.7 MB	251.2 MB	845.7 KB	17.6 KB	357	475	5478	1384	116039680	263344128	116047872	263352320	865969	17993
75	ee/8e000a	3244	similarity (24)	COMPLETED	0	2015-05-10 13:15:38.555	10.8s	7.2s	93.2%	116.7 MB	257.1 MB	116.7 MB	257.1 MB	1.4 MB	27.5 KB	568	488	10768	7157	122347520	269586432	122355712	269594624	1519737	28182
89	8a/8f3082	5441	similarity (38)	COMPLETED	0	2015-05-10 13:15:43.999	5.5s	795ms	43.0%	109.4 MB	249.8 MB	109.6 MB	250.1 MB	538.5 KB	13.1 KB	292	476	5506	795	114683904	261976064	114929664	262254592	551402	13463
88	51/4cafbb	5433	similarity (37)	COMPLETED	0	2015-05-10 13:15:43.993	5.6s	516ms	22.0%	108.7 MB	249.1 MB	109 MB	249.4 MB	856.6 KB	453.2 KB	406	591	5612	516	114020352	261189632	114311168	261529600	877203	464111
90	ee/5640c8	5722	similarity (39)	COMPLETED	0	2015-05-10 13:15:44.222	5.4s	410ms	22.0%	108.5 MB	248.9 MB	108.7 MB	249.1 MB	939 KB	682.6 KB	513	801	5449	410	113750016	260984832	113967104	261173248	961511	698968
93	19/9a53e1	6384	similarity (42)	COMPLETED	0	2015-05-10 13:15:44.813	5.5s	939ms	40.0%	109.6 MB	249.9 MB	109.9 MB	250.3 MB	594 KB	14 KB	357	476	5482	939	114892800	262025216	115216384	262488064	608263	14301
97	c0/5cbb77	6787	similarity (46)	COMPLETED	0	2015-05-10 13:15:45.310	5.5s	1.8s	39.0%	110.6 MB	251.2 MB	110.6 MB	251.2 MB	852.7 KB	17.8 KB	426	478	5479	1822	116006912	263438336	116015104	263446528	873213	18196
86	07/33544d	5180	similarity (35)	COMPLETED	0	2015-05-10 13:15:43.702	10.6s	5.8s	41.0%	113.3 MB	254 MB	113.3 MB	254 MB	4.9 MB	3.6 MB	1484	1420	10576	5789	118792192	266293248	118800384	266301440	5136266	3734658
98	cf/5bc048	7125	matrix (1)	COMPLETED	0	2015-05-10 13:15:54.349	213ms	184ms	-	-	-	-	-	-	-	-	-	213	184	-	-	-	-	-	-
