task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
69	82/525022	13546	similarity (18)	COMPLETED	0	2015-05-10 11:53:49.718	16.6s	1s	3.0%	108.1 MB	155.8 MB	108.1 MB	155.8 MB	374.1 KB	10.9 KB	301	475	16630	1032	113364992	163385344	113373184	163409920	383071	11194
70	23/c95d1e	15082	similarity (19)	COMPLETED	0	2015-05-10 11:53:56.088	10.7s	513ms	26.0%	108.7 MB	156.5 MB	108.7 MB	156.5 MB	406.8 KB	12.4 KB	263	474	10707	513	113942528	164061184	113950720	164085760	416560	12727
71	f0/c2a020	15316	similarity (20)	COMPLETED	0	2015-05-10 11:53:58.284	12.5s	1.7s	10.0%	110.3 MB	158.2 MB	110.3 MB	158.2 MB	806 KB	17.3 KB	370	477	12512	1650	115621888	165851136	115630080	165871616	825361	17701
72	83/3a13d0	15541	similarity (21)	COMPLETED	0	2015-05-10 11:53:58.589	12.4s	563ms	3.0%	68.9 MB	103.7 MB	68.9 MB	103.7 MB	305.8 KB	141.9 KB	278	516	12407	563	72220672	108744704	72224768	108765184	313144	145255
73	aa/90fa57	15749	similarity (22)	COMPLETED	0	2015-05-10 11:53:59.469	13.2s	494ms	0.0%	68.9 MB	103.7 MB	71.5 MB	106.2 MB	519.8 KB	256.4 KB	480	694	13196	494	72249344	108744704	74964992	111386624	532265	262592
74	e2/eceeb6	15785	similarity (23)	COMPLETED	0	2015-05-10 11:53:59.827	13.5s	1.1s	25.0%	109.4 MB	157.2 MB	109.4 MB	157.3 MB	528.5 KB	14.6 KB	321	476	13504	1051	114737152	164872192	114745344	164896768	541208	14914
76	f2/f07f5c	17123	similarity (25)	COMPLETED	0	2015-05-10 11:54:05.435	8.7s	722ms	5.0%	38.8 MB	68.3 MB	38.8 MB	68.3 MB	352.8 KB	217.3 KB	339	677	8668	722	40689664	71606272	40689664	71626752	361284	222485
78	9c/a25493	17248	similarity (27)	COMPLETED	0	2015-05-10 11:54:06.336	10.2s	723ms	3.0%	71.7 MB	106.3 MB	71.7 MB	106.4 MB	238.4 KB	9.1 KB	240	477	10235	723	75132928	111509504	75141120	111529984	244086	9320
77	02/753e14	17203	similarity (26)	COMPLETED	0	2015-05-10 11:54:05.660	11.1s	316ms	2.0%	35.5 MB	57.2 MB	35.5 MB	57.3 MB	131.9 KB	7.3 KB	232	471	11146	316	37199872	60022784	37261312	60039168	135034	7504
75	74/d609b7	15826	similarity (24)	COMPLETED	0	2015-05-10 11:54:00.113	19.7s	7.3s	101.8%	116.4 MB	164.1 MB	116.4 MB	164.1 MB	1.5 MB	28 KB	581	490	19664	7333	122032128	172044288	122040320	172064768	1529365	28633
81	52/4409c9	17969	similarity (30)	COMPLETED	0	2015-05-10 11:54:10.796	9.4s	417ms	25.0%	108.3 MB	156.1 MB	108.4 MB	156.1 MB	421 KB	11.6 KB	301	475	9369	417	113598464	163643392	113627136	163667968	431147	11889
79	2d/76dfe9	17257	similarity (28)	COMPLETED	0	2015-05-10 11:54:06.349	15.8s	1.3s	15.0%	109.5 MB	157.2 MB	109.5 MB	157.3 MB	677.9 KB	15.5 KB	370	478	15822	1276	114860032	164872192	114868224	164896768	694192	15895
80	be/339109	17318	similarity (29)	COMPLETED	0	2015-05-10 11:54:06.796	15.7s	1.9s	22.0%	111.2 MB	159.1 MB	111.2 MB	159.1 MB	819.4 KB	19.7 KB	375	476	15672	1858	116629504	166793216	116637696	166813696	839112	20172
82	a3/5bf6b4	18185	similarity (31)	COMPLETED	0	2015-05-10 11:54:10.997	11.7s	1.3s	25.0%	109.3 MB	157.2 MB	109.3 MB	157.3 MB	623.1 KB	14.7 KB	370	478	11712	1332	114601984	164872192	114610176	164896768	638038	15033
83	45/bba266	18540	similarity (32)	COMPLETED	0	2015-05-10 11:54:12.666	11.2s	463ms	10.0%	107.8 MB	155.4 MB	108 MB	155.7 MB	600.3 KB	428 KB	399	738	11244	463	112992256	162914304	113238016	163270656	614664	438263
84	aa/3c931c	18638	similarity (33)	COMPLETED	0	2015-05-10 11:54:13.332	11.7s	1.3s	15.0%	109.2 MB	157 MB	109.2 MB	157 MB	592.4 KB	14.1 KB	368	476	11737	1308	114475008	164610048	114483200	164630528	606621	14476
85	6b/be4879	18707	similarity (34)	COMPLETED	0	2015-05-10 11:54:14.104	14s	367ms	4.0%	36.5 MB	57.9 MB	36.5 MB	57.9 MB	520.4 KB	255.2 KB	480	695	13986	367	38268928	60747776	38285312	60764160	532938	261303
87	74/c0f2a0	19439	similarity (36)	COMPLETED	0	2015-05-10 11:54:16.806	11.6s	1.7s	24.0%	110.5 MB	158.2 MB	110.5 MB	158.2 MB	855.1 KB	18 KB	370	477	11614	1698	115871744	165892096	115879936	165912576	875597	18444
94	1b/d84fd4	21033	similarity (43)	COMPLETED	0	2015-05-10 11:54:25.070	4.4s	429ms	2.0%	34.6 MB	56.2 MB	35.6 MB	57.3 MB	446.9 KB	126.9 KB	531	657	4366	429	36257792	58982400	37294080	60039168	457641	129913
89	ed/b344b5	20282	similarity (38)	COMPLETED	0	2015-05-10 11:54:20.166	10.4s	1.3s	20.0%	109 MB	156.8 MB	109 MB	156.9 MB	547.9 KB	13.6 KB	305	478	10409	1252	114245632	164466688	114253824	164491264	561030	13914
88	b5/be9c3c	20181	similarity (37)	COMPLETED	0	2015-05-10 11:54:19.778	13.6s	928ms	22.0%	108.6 MB	156.2 MB	108.9 MB	156.5 MB	424.4 KB	11.8 KB	305	478	13571	928	113868800	163758080	114159616	164102144	434631	12032
86	c6/eb70aa	19413	similarity (35)	COMPLETED	0	2015-05-10 11:54:16.571	17s	5.9s	18.0%	113.1 MB	161.1 MB	113.1 MB	161.1 MB	1.7 MB	1.6 MB	669	903	16976	5892	118611968	168902656	118620160	168923136	1807506	1723595
92	7e/0a08ed	20683	similarity (41)	COMPLETED	0	2015-05-10 11:54:22.710	11s	260ms	12.0%	107.8 MB	155.7 MB	107.8 MB	155.7 MB	309.7 KB	10 KB	236	475	11035	260	113029120	163250176	113037312	163274752	317120	10205
91	62/c5349e	20604	similarity (40)	COMPLETED	0	2015-05-10 11:54:22.469	11.9s	359ms	6.0%	108 MB	155.7 MB	108.2 MB	156.1 MB	879.9 KB	615.1 KB	421	679	11886	359	113242112	163278848	113496064	163676160	901020	629883
93	fc/b2ee4e	20932	similarity (42)	COMPLETED	0	2015-05-10 11:54:23.911	11.4s	1.5s	3.0%	109.2 MB	156.9 MB	109.2 MB	156.9 MB	603.4 KB	14.4 KB	370	478	11436	1489	114495488	164515840	114503680	164540416	617891	14752
95	c5/e3798f	21764	similarity (44)	COMPLETED	0	2015-05-10 11:54:28.090	10s	569ms	4.0%	34.8 MB	56.5 MB	35.7 MB	57.4 MB	355.5 KB	181.8 KB	289	535	9981	569	36450304	59252736	37388288	60174336	364046	186119
90	90/e6f8d0	20371	similarity (39)	COMPLETED	0	2015-05-10 11:54:22.172	16.3s	481ms	26.0%	108.4 MB	156.1 MB	108.5 MB	156.2 MB	348.4 KB	10.7 KB	309	481	16347	481	113631232	163647488	113807360	163811328	356752	11001
96	8e/07f6fe	21939	similarity (45)	COMPLETED	0	2015-05-10 11:54:28.420	10.7s	343ms	11.0%	108.1 MB	155.8 MB	108.4 MB	156.1 MB	683.6 KB	365 KB	409	596	10716	343	113397760	163332096	113672192	163688448	700000	373726
97	5e/af5dc4	22464	similarity (46)	COMPLETED	0	2015-05-10 11:54:29.437	11.1s	2.1s	8.0%	110.5 MB	158.3 MB	110.5 MB	158.3 MB	862.1 KB	18.2 KB	439	480	11148	2070	115830784	165965824	115838976	165986304	882841	18647
98	88/db15d2	24282	matrix (1)	COMPLETED	0	2015-05-10 11:54:40.640	1.4s	36ms	0.0%	1.3 MB	11 MB	1.3 MB	11.1 MB	21.2 KB	1.1 KB	44	8	1367	36	1409024	11579392	1409024	11587584	21751	1177
