task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
78	34/80ddaf	16809	similarity (27)	COMPLETED	0	2015-05-10 11:40:03.742	402ms	245ms	0.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	502.1 KB	319.1 KB	356	701	402	245	37310464	157380608	37314560	157384704	514171	326756
81	70/c88718	17085	similarity (30)	COMPLETED	0	2015-05-10 11:40:03.903	503ms	408ms	26.0%	108.7 MB	249.1 MB	109 MB	249.4 MB	411.6 KB	59.2 KB	288	485	503	408	113963008	261185536	114274304	261554176	421519	60597
83	6a/632d33	17779	similarity (32)	COMPLETED	0	2015-05-10 11:40:04.407	365ms	221ms	2.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	593 KB	429.3 KB	393	739	365	221	37294080	157380608	37298176	157384704	607205	439644
60	d4/5a7286	14197	similarity (9)	COMPLETED	0	2015-05-10 11:40:02.463	5.8s	794ms	32.0%	109.3 MB	249.8 MB	109.4 MB	249.9 MB	1.7 MB	1.3 MB	640	823	5792	794	114638848	261881856	114683904	262025216	1733892	1333842
59	63/e21efa	14200	similarity (8)	COMPLETED	0	2015-05-10 11:40:02.463	5.8s	1.7s	29.0%	110.5 MB	251 MB	110.8 MB	251.2 MB	784.7 KB	16.8 KB	357	476	5811	1689	115908608	263192576	116146176	263442432	803581	17207
54	50/0777de	14204	similarity (3)	COMPLETED	0	2015-05-10 11:40:02.464	5.8s	5s	38.0%	113 MB	253.6 MB	113.2 MB	253.8 MB	1.3 MB	24.4 KB	497	483	5839	5026	118497280	265916416	118730752	266178560	1316052	24991
85	20/ed2044	18220	similarity (34)	COMPLETED	0	2015-05-10 11:40:08.256	272ms	189ms	3.0%	32 MB	146.6 MB	35.5 MB	150.1 MB	179.5 KB	7.6 KB	223	467	272	189	33595392	153731072	37232640	157384704	183858	7820
72	01/253eab	15546	similarity (21)	COMPLETED	0	2015-05-10 11:40:03.082	5.7s	1.3s	48.0%	110.4 MB	251 MB	110.4 MB	251 MB	796.6 KB	16.9 KB	357	475	5685	1308	115773440	263213056	115781632	263221248	815733	17257
74	da/45282d	16367	similarity (23)	COMPLETED	0	2015-05-10 11:40:03.504	5.6s	813ms	26.0%	109.6 MB	250.1 MB	109.6 MB	250.1 MB	519.1 KB	14.1 KB	308	474	5614	813	114884608	262270976	114892800	262279168	531580	14470
79	e1/ca40dc	16857	similarity (28)	COMPLETED	0	2015-05-10 11:40:03.784	5.6s	1.2s	48.0%	109.9 MB	250.4 MB	110.2 MB	250.6 MB	668.5 KB	15.1 KB	357	476	5594	1189	115273728	262615040	115580928	262815744	684564	15451
